frame_no,letter,magnitude,letter_yaw_component,letter_pitch_component,letter_roll_component,level,size,first_frame,last_frame,face_no,speaking,conf_part,fps
3386,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3387,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3388,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3389,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3390,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3391,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3392,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3393,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3394,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3395,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3396,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3397,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3398,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3399,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3400,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3401,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3402,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3403,h,0.4008,0.0109,0.2439,-0.3178,13,32.254,3371,3435,1,1,1,25
3404,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3405,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3406,u,0.3192,0.3181,0.0269,0.0019,4,4.032,3402,3410,1,1,1,25
3407,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3408,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3409,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3410,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3411,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3412,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3413,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3414,x,0.1966,-0.1885,-0.0501,0.0245,1,2.016,3412,3416,1,1,1,25
3415,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3416,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3417,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3418,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3419,u,0.181,0.1735,0.051,-0.0079,1,2.016,3417,3421,1,1,1,25
3420,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3421,i,0.2002,-0.0222,0.1873,-0.0672,7,8.063,3413,3429,1,1,1,25
3422,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3423,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3424,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3425,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3426,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3427,w,0.3052,-0.2684,-0.0589,-0.1329,7,8.063,3419,3435,1,1,1,25
3428,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3429,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3430,w,0.2383,-0.0934,-0.0396,-0.2156,9,12.8,3417,3443,1,1,1,25
3431,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3432,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3433,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3434,z,0.2586,0.0204,-0.0945,-0.2398,7,8.063,3426,3442,1,1,1,25
3435,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3436,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3437,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3438,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3439,b,0.3,0.2585,0.1248,-0.0873,4,4.032,3435,3443,1,1,1,25
3440,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3441,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3442,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3443,s,0.8252,0.685,-0.1919,0.4182,7,8.063,3435,3451,1,1,1,25
3444,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3445,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3446,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3447,j,0.9898,0.5406,-0.4595,0.6901,7,8.063,3439,3455,1,1,1,25
3448,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3449,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3450,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3451,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3452,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3453,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3454,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3455,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3456,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3457,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3458,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3459,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3460,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3461,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3462,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3463,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3464,e,1.7276,-1.4502,0.6947,-0.6317,10,16.127,3448,3480,1,1,1,25
3465,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3466,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3467,e,0.3913,-0.1477,0.3349,-0.1384,4,4.032,3463,3471,1,1,1,25
3468,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3469,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3470,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3471,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3472,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3473,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3474,e,0.2759,-0.1012,0.2043,-0.1554,4,4.032,3470,3478,1,1,1,25
3475,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3476,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3477,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3478,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3479,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3480,k,0.2411,0.1753,-0.1473,-0.0755,4,4.032,3476,3484,1,1,1,25
3481,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3482,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3483,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3484,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3485,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3486,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3487,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3488,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3489,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3490,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3491,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3492,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3493,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3494,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3495,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3496,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3497,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3498,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3499,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3500,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3501,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3502,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3503,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3504,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3505,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3506,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3507,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3508,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3509,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3510,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3511,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3512,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3513,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3514,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3515,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3516,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3517,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3518,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3519,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3520,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3521,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3522,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3523,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3524,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3525,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3526,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3527,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3528,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3529,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3530,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3531,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3532,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3533,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3534,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3535,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3536,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3537,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3538,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3539,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3540,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3541,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3542,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3543,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3544,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3545,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3546,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3547,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3548,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3549,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3550,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3551,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3552,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3553,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3554,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3555,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3556,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3557,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3558,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3559,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3560,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3561,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3562,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3563,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3564,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3565,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3566,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3567,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3568,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3569,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3570,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3571,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3572,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3573,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3574,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3575,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3576,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3577,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3578,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3579,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3580,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3581,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3582,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3583,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3584,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3585,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3586,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3587,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3588,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3589,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3590,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3591,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3592,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3593,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3594,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3595,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3596,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3597,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3598,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3599,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3600,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3601,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3602,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3603,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3604,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3605,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3606,p,0.4331,-0.0935,-0.2655,0.3291,19,129.016,3477,3735,1,1,1,25
3607,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3608,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3609,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3610,x,0.2193,-0.2139,-0.0145,-0.0462,4,4.032,3606,3614,1,1,1,25
3611,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3612,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3613,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3614,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3615,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3616,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3617,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3618,u,0.2596,0.259,0.0021,0.0168,4,4.032,3614,3622,1,1,1,25
3619,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
3620,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3621,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3622,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3623,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3624,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3625,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3626,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3627,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3628,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3629,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3630,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3631,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3632,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3633,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3634,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3635,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3636,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3637,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3638,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3639,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3640,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3641,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3642,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3643,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3644,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3645,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3646,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3647,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3648,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3649,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3650,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3651,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3652,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3653,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3654,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3655,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3656,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3657,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3658,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3659,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3660,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3661,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3662,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3663,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3664,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3665,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3666,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3667,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3668,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3669,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3670,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3671,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3672,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3673,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3674,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3675,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3676,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3677,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3678,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3679,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3680,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3681,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3682,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3683,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3684,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3685,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3686,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3687,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3688,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
3689,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
